1, none, terralith:alpha_islands, MONSTER, minecraft:spider, 80, 4, 4
3221, none, terralith:white_mesa, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3222, none, terralith:white_mesa, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3223, none, terralith:white_mesa, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3224, none, terralith:white_mesa, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3225, none, terralith:white_mesa, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3226, none, terralith:white_mesa, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3227, none, terralith:white_mesa, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3228, none, terralith:white_mesa, AMBIENT, minecraft:bat, 10, 8, 8
3229, none, terralith:white_mesa, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
3230, none, terralith:white_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3231, none, minecraft:windswept_forest, MONSTER, minecraft:spider, 80, 4, 4
3232, none, minecraft:windswept_forest, MONSTER, minecraft:zombie, 80, 16, 32
3233, none, minecraft:windswept_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3234, none, minecraft:windswept_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3235, none, minecraft:windswept_forest, MONSTER, minecraft:creeper, 80, 4, 4
3236, none, minecraft:windswept_forest, MONSTER, minecraft:slime, 80, 4, 4
3237, none, minecraft:windswept_forest, MONSTER, minecraft:enderman, 5, 1, 4
3238, none, minecraft:windswept_forest, MONSTER, minecraft:witch, 5, 1, 1
3239, none, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3240, none, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3241, none, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3242, none, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3243, none, minecraft:windswept_forest, CREATURE, minecraft:sheep, 12, 8, 8
3244, none, minecraft:windswept_forest, CREATURE, minecraft:pig, 10, 8, 8
3245, none, minecraft:windswept_forest, CREATURE, minecraft:chicken, 10, 8, 8
3246, none, minecraft:windswept_forest, CREATURE, minecraft:cow, 10, 8, 8
3247, none, minecraft:windswept_forest, CREATURE, minecraft:llama, 10, 4, 6
3248, none, minecraft:windswept_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3249, none, minecraft:windswept_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3250, none, minecraft:windswept_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3251, none, minecraft:windswept_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3252, none, minecraft:windswept_forest, AMBIENT, minecraft:bat, 10, 8, 8
3253, none, minecraft:windswept_forest, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
3254, none, minecraft:windswept_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3255, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:spider, 80, 4, 4
3256, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie, 80, 16, 32
3257, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
3258, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:skeleton, 80, 4, 4
3259, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:creeper, 80, 4, 4
3260, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:slime, 80, 4, 4
3261, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:enderman, 5, 1, 4
3262, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:witch, 5, 1, 1
3263, none, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3264, none, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3265, none, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3266, none, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3267, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:sheep, 12, 8, 8
3268, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:pig, 10, 8, 8
3269, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:chicken, 10, 8, 8
3270, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:cow, 10, 8, 8
3271, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:llama, 10, 4, 6
3272, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3273, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3274, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3275, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3276, none, minecraft:windswept_gravelly_hills, AMBIENT, minecraft:bat, 10, 8, 8
3277, none, minecraft:windswept_gravelly_hills, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
3278, none, minecraft:windswept_gravelly_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3279, none, minecraft:windswept_hills, MONSTER, minecraft:spider, 80, 4, 4
3280, none, minecraft:windswept_hills, MONSTER, minecraft:zombie, 80, 16, 32
3281, none, minecraft:windswept_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
3282, none, minecraft:windswept_hills, MONSTER, minecraft:skeleton, 80, 4, 4
3283, none, minecraft:windswept_hills, MONSTER, minecraft:creeper, 80, 4, 4
3284, none, minecraft:windswept_hills, MONSTER, minecraft:slime, 80, 4, 4
3285, none, minecraft:windswept_hills, MONSTER, minecraft:enderman, 5, 1, 4
3286, none, minecraft:windswept_hills, MONSTER, minecraft:witch, 5, 1, 1
3287, none, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3288, none, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3289, none, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3290, none, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3291, none, minecraft:windswept_hills, CREATURE, minecraft:sheep, 12, 8, 8
3292, none, minecraft:windswept_hills, CREATURE, minecraft:pig, 10, 8, 8
3293, none, minecraft:windswept_hills, CREATURE, minecraft:chicken, 10, 8, 8
3294, none, minecraft:windswept_hills, CREATURE, minecraft:cow, 10, 8, 8
3295, none, minecraft:windswept_hills, CREATURE, minecraft:llama, 10, 4, 6
3296, none, minecraft:windswept_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3297, none, minecraft:windswept_hills, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3298, none, minecraft:windswept_hills, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3299, none, minecraft:windswept_hills, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3300, none, minecraft:windswept_hills, AMBIENT, minecraft:bat, 10, 8, 8
3301, none, minecraft:windswept_hills, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
3302, none, minecraft:windswept_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3303, savanna, minecraft:windswept_savanna, MONSTER, minecraft:spider, 80, 4, 4
3304, savanna, minecraft:windswept_savanna, MONSTER, minecraft:zombie, 80, 16, 32
3305, savanna, minecraft:windswept_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
3306, savanna, minecraft:windswept_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
3307, savanna, minecraft:windswept_savanna, MONSTER, minecraft:creeper, 80, 4, 4
3308, savanna, minecraft:windswept_savanna, MONSTER, minecraft:slime, 80, 4, 4
3309, savanna, minecraft:windswept_savanna, MONSTER, minecraft:enderman, 5, 1, 4
3310, savanna, minecraft:windswept_savanna, MONSTER, minecraft:witch, 5, 1, 1
3311, savanna, minecraft:windswept_savanna, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3312, savanna, minecraft:windswept_savanna, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3313, savanna, minecraft:windswept_savanna, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3314, savanna, minecraft:windswept_savanna, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3315, savanna, minecraft:windswept_savanna, CREATURE, minecraft:sheep, 12, 8, 8
3316, savanna, minecraft:windswept_savanna, CREATURE, minecraft:pig, 10, 8, 8
3317, savanna, minecraft:windswept_savanna, CREATURE, minecraft:chicken, 10, 8, 8
3318, savanna, minecraft:windswept_savanna, CREATURE, minecraft:cow, 10, 8, 8
3319, savanna, minecraft:windswept_savanna, CREATURE, minecraft:horse, 10, 2, 6
3320, savanna, minecraft:windswept_savanna, CREATURE, minecraft:donkey, 10, 1, 1
3321, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3322, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3323, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3324, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3325, savanna, minecraft:windswept_savanna, AMBIENT, minecraft:bat, 10, 8, 8
3326, savanna, minecraft:windswept_savanna, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
3327, savanna, minecraft:windswept_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3328, none, terralith:windswept_spires, MONSTER, minecraft:spider, 80, 4, 4
3329, none, terralith:windswept_spires, MONSTER, minecraft:zombie, 80, 16, 32
3330, none, terralith:windswept_spires, MONSTER, minecraft:zombie_villager, 10, 1, 1
3331, none, terralith:windswept_spires, MONSTER, minecraft:skeleton, 80, 4, 4
3332, none, terralith:windswept_spires, MONSTER, minecraft:creeper, 80, 4, 4
3333, none, terralith:windswept_spires, MONSTER, minecraft:slime, 80, 4, 4
3334, none, terralith:windswept_spires, MONSTER, minecraft:enderman, 5, 1, 4
3335, none, terralith:windswept_spires, MONSTER, minecraft:witch, 5, 1, 1
3336, none, terralith:windswept_spires, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3337, none, terralith:windswept_spires, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3338, none, terralith:windswept_spires, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3339, none, terralith:windswept_spires, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3340, none, terralith:windswept_spires, CREATURE, minecraft:sheep, 12, 8, 8
3341, none, terralith:windswept_spires, CREATURE, minecraft:pig, 10, 8, 8
3342, none, terralith:windswept_spires, CREATURE, minecraft:chicken, 10, 8, 8
3343, none, terralith:windswept_spires, CREATURE, minecraft:cow, 10, 8, 8
3344, none, terralith:windswept_spires, CREATURE, minecraft:llama, 10, 4, 6
3345, none, terralith:windswept_spires, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3346, none, terralith:windswept_spires, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3347, none, terralith:windswept_spires, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3348, none, terralith:windswept_spires, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3349, none, terralith:windswept_spires, AMBIENT, minecraft:bat, 10, 8, 8
3350, none, terralith:windswept_spires, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
3351, none, terralith:windswept_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3352, forest, terralith:wintry_forest, MONSTER, minecraft:spider, 80, 4, 4
3353, forest, terralith:wintry_forest, MONSTER, minecraft:zombie, 80, 16, 32
3354, forest, terralith:wintry_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3355, forest, terralith:wintry_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3356, forest, terralith:wintry_forest, MONSTER, minecraft:creeper, 80, 4, 4
3357, forest, terralith:wintry_forest, MONSTER, minecraft:slime, 80, 4, 4
3358, forest, terralith:wintry_forest, MONSTER, minecraft:enderman, 5, 1, 4
3359, forest, terralith:wintry_forest, MONSTER, minecraft:witch, 5, 1, 1
3360, forest, terralith:wintry_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3361, forest, terralith:wintry_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3362, forest, terralith:wintry_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3363, forest, terralith:wintry_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3364, forest, terralith:wintry_forest, CREATURE, minecraft:sheep, 10, 6, 6
3365, forest, terralith:wintry_forest, CREATURE, minecraft:pig, 10, 4, 4
3366, forest, terralith:wintry_forest, CREATURE, minecraft:chicken, 10, 4, 4
3367, forest, terralith:wintry_forest, CREATURE, minecraft:cow, 10, 4, 4
3368, forest, terralith:wintry_forest, CREATURE, minecraft:wolf, 10, 4, 4
3369, forest, terralith:wintry_forest, CREATURE, minecraft:rabbit, 10, 2, 3
3370, forest, terralith:wintry_forest, CREATURE, minecraft:fox, 10, 2, 4
3371, forest, terralith:wintry_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3372, forest, terralith:wintry_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3373, forest, terralith:wintry_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3374, forest, terralith:wintry_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3375, forest, terralith:wintry_forest, AMBIENT, minecraft:bat, 10, 8, 8
3376, forest, terralith:wintry_forest, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
3377, forest, terralith:wintry_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3378, forest, terralith:wintry_lowlands, MONSTER, minecraft:spider, 80, 4, 4
3379, forest, terralith:wintry_lowlands, MONSTER, minecraft:zombie, 80, 16, 32
3380, forest, terralith:wintry_lowlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
3381, forest, terralith:wintry_lowlands, MONSTER, minecraft:skeleton, 80, 4, 4
3382, forest, terralith:wintry_lowlands, MONSTER, minecraft:creeper, 80, 4, 4
3383, forest, terralith:wintry_lowlands, MONSTER, minecraft:slime, 80, 4, 4
3384, forest, terralith:wintry_lowlands, MONSTER, minecraft:enderman, 5, 1, 4
3385, forest, terralith:wintry_lowlands, MONSTER, minecraft:witch, 5, 1, 1
3386, forest, terralith:wintry_lowlands, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3387, forest, terralith:wintry_lowlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3388, forest, terralith:wintry_lowlands, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3389, forest, terralith:wintry_lowlands, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3390, forest, terralith:wintry_lowlands, CREATURE, minecraft:sheep, 10, 6, 6
3391, forest, terralith:wintry_lowlands, CREATURE, minecraft:pig, 10, 4, 4
3392, forest, terralith:wintry_lowlands, CREATURE, minecraft:chicken, 10, 4, 4
3393, forest, terralith:wintry_lowlands, CREATURE, minecraft:cow, 10, 4, 4
3394, forest, terralith:wintry_lowlands, CREATURE, minecraft:wolf, 10, 4, 4
3395, forest, terralith:wintry_lowlands, CREATURE, minecraft:rabbit, 10, 2, 3
3396, forest, terralith:wintry_lowlands, CREATURE, minecraft:fox, 10, 2, 4
3397, forest, terralith:wintry_lowlands, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3398, forest, terralith:wintry_lowlands, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3399, forest, terralith:wintry_lowlands, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3400, forest, terralith:wintry_lowlands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3401, forest, terralith:wintry_lowlands, AMBIENT, minecraft:bat, 10, 8, 8
3402, forest, terralith:wintry_lowlands, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
3403, forest, terralith:wintry_lowlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3404, badlands, minecraft:wooded_badlands, MONSTER, minecraft:spider, 80, 4, 4
3405, badlands, minecraft:wooded_badlands, MONSTER, minecraft:zombie, 80, 16, 32
3406, badlands, minecraft:wooded_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
3407, badlands, minecraft:wooded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
3408, badlands, minecraft:wooded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
3409, badlands, minecraft:wooded_badlands, MONSTER, minecraft:slime, 80, 4, 4
3410, badlands, minecraft:wooded_badlands, MONSTER, minecraft:enderman, 5, 1, 4
3411, badlands, minecraft:wooded_badlands, MONSTER, minecraft:witch, 5, 1, 1
3412, badlands, minecraft:wooded_badlands, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3413, badlands, minecraft:wooded_badlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3414, badlands, minecraft:wooded_badlands, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3415, badlands, minecraft:wooded_badlands, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3416, badlands, minecraft:wooded_badlands, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3417, badlands, minecraft:wooded_badlands, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3418, badlands, minecraft:wooded_badlands, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3419, badlands, minecraft:wooded_badlands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3420, badlands, minecraft:wooded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
3421, badlands, minecraft:wooded_badlands, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
3422, badlands, minecraft:wooded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3423, taiga, terralith:yellowstone, MONSTER, minecraft:spider, 80, 4, 4
3424, taiga, terralith:yellowstone, MONSTER, minecraft:zombie, 80, 16, 32
3425, taiga, terralith:yellowstone, MONSTER, minecraft:zombie_villager, 10, 1, 1
3426, taiga, terralith:yellowstone, MONSTER, minecraft:skeleton, 80, 4, 4
3427, taiga, terralith:yellowstone, MONSTER, minecraft:creeper, 80, 4, 4
3428, taiga, terralith:yellowstone, MONSTER, minecraft:slime, 80, 4, 4
3429, taiga, terralith:yellowstone, MONSTER, minecraft:enderman, 5, 1, 4
3430, taiga, terralith:yellowstone, MONSTER, minecraft:witch, 5, 1, 1
3431, taiga, terralith:yellowstone, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3432, taiga, terralith:yellowstone, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3433, taiga, terralith:yellowstone, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3434, taiga, terralith:yellowstone, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3435, taiga, terralith:yellowstone, CREATURE, minecraft:sheep, 12, 8, 8
3436, taiga, terralith:yellowstone, CREATURE, minecraft:pig, 10, 8, 8
3437, taiga, terralith:yellowstone, CREATURE, minecraft:chicken, 10, 8, 8
3438, taiga, terralith:yellowstone, CREATURE, minecraft:cow, 10, 8, 8
3439, taiga, terralith:yellowstone, CREATURE, minecraft:wolf, 10, 4, 4
3440, taiga, terralith:yellowstone, CREATURE, minecraft:rabbit, 10, 2, 3
3441, taiga, terralith:yellowstone, CREATURE, minecraft:fox, 10, 2, 4
3442, taiga, terralith:yellowstone, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3443, taiga, terralith:yellowstone, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3444, taiga, terralith:yellowstone, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3445, taiga, terralith:yellowstone, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3446, taiga, terralith:yellowstone, AMBIENT, minecraft:bat, 10, 8, 8
3447, taiga, terralith:yellowstone, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
3448, taiga, terralith:yellowstone, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3449, none, terralith:yosemite_cliffs, MONSTER, minecraft:spider, 80, 4, 4
3450, none, terralith:yosemite_cliffs, MONSTER, minecraft:zombie, 80, 16, 32
3451, none, terralith:yosemite_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
3452, none, terralith:yosemite_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
3453, none, terralith:yosemite_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
3454, none, terralith:yosemite_cliffs, MONSTER, minecraft:slime, 80, 4, 4
3455, none, terralith:yosemite_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
3456, none, terralith:yosemite_cliffs, MONSTER, minecraft:witch, 5, 1, 1
3457, none, terralith:yosemite_cliffs, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3458, none, terralith:yosemite_cliffs, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3459, none, terralith:yosemite_cliffs, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3460, none, terralith:yosemite_cliffs, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3461, none, terralith:yosemite_cliffs, CREATURE, minecraft:sheep, 12, 8, 8
3462, none, terralith:yosemite_cliffs, CREATURE, minecraft:pig, 10, 8, 8
3463, none, terralith:yosemite_cliffs, CREATURE, minecraft:chicken, 10, 8, 8
3464, none, terralith:yosemite_cliffs, CREATURE, minecraft:cow, 10, 8, 8
3465, none, terralith:yosemite_cliffs, CREATURE, minecraft:wolf, 10, 4, 4
3466, none, terralith:yosemite_cliffs, CREATURE, minecraft:rabbit, 10, 2, 3
3467, none, terralith:yosemite_cliffs, CREATURE, minecraft:fox, 10, 2, 4
